,ID,title,category,tags,content,sim_rec1,sim_rec2,sim_rec3,emo0,emo1,emo2,emo3,emo_rec1,emo_rec2,emo_rec3,comb_rec1,comb_rec2,comb_rec3
396,sm27140340,【実況】俺の不整脈が出ないように心電図見ててくれ part8【OUTLAST】,game,OUTLAST ウンコチャン ゲーム 全クリ動画→SM29362028 実況プレイ動画,"足音,心電図,カット,純一,実家,波形,うんこちゃん,いらいら,不整脈,ブニ,ここ,ペースメーカー,パニック,プレイ,ゲーム,ダム,健志,ファンブック,馬鹿,動画",sm26831760,sm26848010,sm26854230,0.5423417212455475,0.0605538320119499,0.2245202803630931,0.1725841663794094,sm29185330,sm26831760,sm25461280,sm26831760,sm26854230,sm26848010
397,sm6696570,ペーパーマリオRPG実況プレイpart1,game,TPITARU ゲーム ペーパーマリオRPG 任天堂ゲーム配信 実況プレイPART1リンク 実況プレイ動画 投稿者コメント,"クリスチーヌ,クリオ,マリスト,クリコ,僥倖,マリオ,zz,クッパ,キャシー,金塊,後ろ,パレッタ,ピーチ,みょん,コイン,ガード,絞首台,ワンピース,ラスボス,いつここ",sm18396080,sm25306420,sm23983010,0.7441056701912877,0.0886630393867843,0.1227115628101153,0.0445197276118126,sm18277220,sm4724910,sm24168180,sm18396080,sm23983010,sm27266160
398,sm23985500,【天月×まふまふ】No Logic＠歌ってみた【オリジナルPV】,music_sound,NOT-116 NO_LOGIC マフマフ マフ月 天月-アマツキ- 歌ッテミタ 聴ク精神安定剤 茶々ゴマ,"まふまふ,天月,あまつき,天使,当時,最高,茶々,大好き,ごま,好き,ミリオン,ふつ,イラスト,イケボ,二人,ふく,まちゅ,くん,まふてる,笑顔",sm27485100,sm18631620,sm30722500,0.2445946411945239,0.5159488258215801,0.1856960584847753,0.0537604744991206,sm23039440,sm30308300,sm15016420,sm27485100,sm23039440,sm35829317
399,sm25306420,【実況】 あの頃できなかったスーパージャンプ100回への道のり part1,game,イケボ実況PART1リンク ゲーム スーパーマリオRPG 倭寇(ワコウ) 実況プレイ動画 男性実況プレイPART1リンク,"マリオ,ジャンプ,まめ,クッパ,rpg,キノピオ,ピーチ,キノコ,フラワー,ハンマー,ゲーム,アテレコ,魔法,倭寇,神ゲー,bgm,スクウェア,ボス,カリ,攻撃",sm18396080,sm12600360,sm27137010,0.5376096949435855,0.1539908065190137,0.2365231926452152,0.0718763058921855,sm12332377,so19034120,sm30766050,sm27137010,sm7539110,sm12600360
400,so27083910,【実況】少女と殺人鬼の奇妙な絆と“イカれた約束”【Part5】,game,キヨ ゲーム シッカリシロヨLED チャンネル放送アーカイブ ワッサイボン 実況プレイ動画 最終兵器俺達 殺戮ノ天使 空気ヲ読ムBGM,"ザック,エディ,レイ,on,レイチェル,じゃがいも,かっけ,キヨ,led,ツンデレ,rr,ツンデレエエ,noo,no,ざっく,カボチャ,電池,yes,漫画,ヤンデレ",sm16207490,sm14926860,sm27043710,0.4167054805154479,0.2099311701081612,0.2682813227759664,0.1050820266004243,sm24687940,sm24644910,sm14961420,sm2286030,sm14926860,sm13691461
401,sm26159430,ゾンビ温めますか？新四人で家作りサバイバル【7Days to Die】実況第二話！,game,7_DAYS_TO_DIE M.S.SPROJECT ゲーム 会話ノドッジボール 実況プレイ動画 家ノ哲学 滅ビノ歌,"きっく,みち,fb,マイクラ,無事,天井,アポロ,パパ,キッチン,不知火舞,ひろ,そう,ゾンビ,屋根,建築,デジャヴ,哲学,ビットワールド,ブロック,幸運",sm26038650,sm26231640,sm25801570,0.6304673208049226,0.1302178613005155,0.172792283385997,0.0665225345085647,sm12374084,sm23385270,sm23807389,sm26038650,sm26231640,sm25801570
402,sm18631620,チルドレンレコード＠歌ってみた　【天月×まふまふ】,music_sound,チルドレンレコード トリプルミリオン ボカロオリジナルヲ歌ッテミタ マフマフ マフ月 伝説ノ始マリ 天月-アマツキ- 歌ッテミタ 歌ッテミタ伝説入リ,"デフォルト,まふまふ,天月,あまつき,黄色,カラフル,デフォルトデフォルトデフォルトデフォルトデフォルト,最高,白鳥,ピンク,コメ,宿題,告白,勉強,少年少女,イケボ,かっけ,gj,あか,合図",sm10306280,sm13612500,sm23985500,0.3682587064676617,0.2433941404090658,0.3450193477059148,0.0433278054173576,sm18274165,sm16719480,sm5483070,sm13612500,sm10306280,sm7882150
403,sm12374084,とある魔術の禁書目録Ⅱ OPに中毒になる動画,anime,NO_BUTS! アニメ トアル魔術ノ禁書目録 トアル魔術ノ禁書目録Ⅱ マヨラー 一方通行(アクセラレータ) 上条当麻 中毒ニナル動画シリーズ 川田マミ 御坂美琴 空耳,"マヨラー,まよ,マヨ,ソース,ステイル,ノーパーン,ノーパン,答え,空耳,土御門,贈り物,パーン,stay,そーす,ループ,天使,一方通行,ぱあ,あまよ,ノー",sm13260750,sm27466660,sm23313490,0.6262904335856848,0.1206698784124799,0.1824577502485279,0.0705819377533073,sm23807389,sm26159430,sm17923118,sm13260750,sm5206740,sm4214377
404,sm10889370,明晰夢を見れる音（本物）,music_sound,アァ、モウ! バイノーラルビート レベルアッパー レム睡眠 作業用BGM 明晰夢 音楽,"明晰夢,金縛り,作業,リダンツ,三三,離脱,さぎょう,きた,コメ,わらい,明晰,カウント,洗濯機,警告,画像,音量,作業用bgm,みんな,コメント,自己嫌悪",sm10601340,sm18473280,sm19870840,0.4325476992143658,0.1031986531986531,0.2359708193041526,0.2282828282828282,sm29133780,sm29142390,sm19980280,sm10601340,sm18473280,sm972890
405,sm24523100,月刊少女野崎くん 最終回記念 まとめ,anime,JKローリング アニメ オ前ラ付キ合エヨ チョロ男 マミコシバ モブ可愛イアニメ 佐倉千代 動画工房 可愛イハ正義 子道具 月刊少女野崎クン,"野崎,みこりん,千代,前野,鹿島,パラス,マミコ,ラブコメ,まみこ,ちゃん,波動,まみ,スチル,モブ,くん,先輩,宮野,原作,しば,リボン",sm24377110,sm24432950,sm24990461,0.541967270807672,0.1998944219602322,0.1926212681095665,0.0655170391225291,sm27636229,sm26937870,sm7868250,sm24377110,sm24432950,sm24106810
406,sm14926860,【鏡音レン】夢喰い白黒バク【オリジナル曲PV付】,music_sound,DAM&JOY配信中 NEM VOCALOID VOCALOID伝説入リ タマ(絵師) ミリオン動画 レンオリジナル曲 レン廃ノ聖地 夢喰イ白黒バク 鏡音レン 鏡音レン名曲リンク,"レン,イケレン,レンレン,低音,たま,ミク,gj,wktk,れんれん,くん,れん,腐女子,かっけ,キス,nem,ry,jg,wryywryy,hshs,wryy",sm13612500,sm20615010,sm18991041,0.2998342724560822,0.2927411335764004,0.3109048723897912,0.0965197215777262,sm24968970,sm26325360,sm35613470,sm13612500,sm17064620,sm11970630
407,sm34214810,ジグソーパズル／まふまふ feat. 鏡音レン,music_sound,MONO-DEVOID VOCALOID VOCALOID伝説入リ ジグソーパズル ジグソーパズル(マフマフ) マフマフ レンオリジナル曲 寺田テラ 鏡音レン 鏡音レン名曲リンク,"レン,まふまふ,うぽつ,ジグソー,ジグザグ,好き,ピース,リン,パズル,アイノウ,くん,ボク,すき,歌詞,寺田てら,ここ,いつだって,キリン,メスフラスコ,神曲",sm31791630,sm33260180,sm12742112,0.2352175045584787,0.4503777025266997,0.2326126595467569,0.0817921333680646,sm27466660,sm29520630,sm20503130,sm31791630,sm33260180,sm29520630
408,sm28018250,マリオメーカー クリア率0%(0/42270)世界最長の超鬼畜コースに挑戦,game,11:59 YATAA!! ゲーム コメント表示非推奨 スーパーマリオメーカー ニコニコ幼稚園 プレイ動画 マリオメーカー マリオメーカー高難易度リンク ミドナノ挑戦シリーズ 人間卒業試験,"まーさ,クリア,鬼畜,中間,天才,コース,さだまさし,ヨッシー,ミドナ,キック,時間,yataa,ステージ,ギギアル,製作,スピン,見殺し,生放送,マリオ,作者",sm27957580,sm27155810,sm27266160,0.5005114217524719,0.1336515513126491,0.2773610637572451,0.0884759631776338,sm19553310,so21334230,sm29662049,sm27957580,sm27137010,sm27155810
409,sm4656118,六道輪廻サバイバル  ALI PROJECT,music_sound,ALI_PROJECT アリプロ 六道輪廻サバイバル 背景黒一色シリーズ 音楽 骸フィルター使用中,"アリカ,リボーン,六道輪廻,歌詞,復活,六道,自重,アリプロ,クフフ,赤字,ナッポー,生まれ,手探り,追憶,曲がり角,リボ,粒子,職人,あの世,肉体",sm3207770,sm334140,sm2107510,0.3814156323381416,0.1875209661187521,0.2069775243206977,0.2240858772224085,sm19980280,sm246990,sm972890,sm3207770,sm972890,sm334140
410,sm11230780,阿部鬼『ブルーベリーみたいな色の青いツナギを着たいい男』Part1[実況］,game,イケボ実況PART1リンク キヨ ゲーム ヒラ フジ 完結済ミ 実況プレイPART1リンク 実況プレイ動画 最終兵器俺達 男性実況プレイPART1リンク 阿部鬼,"やらないか,阿部,ヒラ,アッー,キヨ,ラルフ,青鬼,ヤラナイカ,えりか,たけし,イケボ,フジ,はらわた,ないか,エリカ,アーッ,アー,グラ,ヨキ,wwbgmww",sm12772660,sm26183540,sm11613020,0.7847354870857902,0.045704952523323,0.1000539822273897,0.0695055781634969,sm4106190,sm6395940,sm7162700,sm12772660,sm26183540,sm17426140
411,sm29837060,ポケモンジェネレーションズ　第7話「ビジョン」　【新作アニメ】,anime,アニポケ アニメ ゲーム ジュカイン ポケットモンスター ポケットモンスターエメラルド ポケットモンスタールビー・サファイア ポケモン ポケモンORAS ポケモンジェネレーションズ マグマ団,"カガリ,通訳,ジュカイン,ホムラ,マグマ,エンゲイジ,グラードン,ユウキ,マツブサ,ドリル,アクア,主人公,アナライズ,ピジョン,潜水艦,モナド,サンド,ゴジラ,英語,リメイク",sm29662026,sm7289181,sm29662049,0.3884297520661157,0.2462809917355372,0.2661157024793388,0.0991735537190082,sm2286030,so27083910,sm27084410,sm29662026,sm24957940,sm29662049
412,sm11982230,【初音ミク】般若心経ポップ【PVつき】,music_sound,VOCALOID VOCALOID伝説入リ オニュウP ハンニャG ミクオリジナル曲 全テノ元凶 全テノ元経 初音ミク 坊歌ロイド 寺院トクル 般若心経ポップ,"成仏,般若心経,木魚,ミク,智慧,実体,坊さん,真言,蝉丸p,般若,悟り,苦しみ,裏打ち,ミリオン,三回忌,かつら,葬式,ぎゃ,はんにゃ,こと",sm11998050,sm19625630,sm8228650,0.6963636044079653,0.1111482151958802,0.1255074960015466,0.0669806843946078,sm25801570,sm25523500,sm27213490,sm11998050,sm24683018,sm17461850
413,sm24022090,【実況】 歴代マリオパーティ祭り part11,game,P-P キヨ ゲーム ツワハス マリオパーティ ミリオン予備軍 レトルト 不戦勝 実況プレイ動画 消エタレトルト 神回,"レト,キーマン,レトルト,キヨ,コイン,pp,音声認識,サイレン,クッパ,実況,茶番,テレサ,全身,運ゲー,方言,不戦勝,脱税,電話,カンニング,ヨキ",sm23969030,sm22511720,sm25523500,0.7363314338518404,0.0993377483443708,0.1289080548282766,0.035422762975512,sm16156229,sm6348750,sm20466740,sm23969030,sm24842310,sm25523500
414,sm12798100,もしもブロリーがジャイアンだったら,anime,アニメ コレガ噂ノイケメンブロリー ジャイアンリサイタル パラガスネ夫 ブロエモン ブロリー ベジー太 ムシケラ(新種ノネズミ)ノ女神様 伝説ノ超ガキ大将 伝説ノ超サムネ 腹筋崩壊,"ポコピー,ブロリー,ママンクス,ジャイアン,ネズミ,マルチメディア,昼寝,ムシケラ,イケメン,ハグ,血祭り,ドラえもん,カカ,シャモ,吐血,歌詞,ピッコロ,カカロット,イケメンブロリー,ポッド",sm21372190,sm16620130,sm20810930,0.8321707016823964,0.0320065654493229,0.0797428532348516,0.056079879633429,sm19650590,sm4767230,sm15874112,sm21372190,sm16620130,sm15874112
415,sm22735360,【マリオパーティ9】アラサーだという事を信じない4人衆がカオス実況⑦!,game,M.S.SPROJECT アロマパーティ ゲーム サラダバー ザワ・・・ザワ・・・ デジャヴ マタオ前カ マリオ マリオパーティ9 実況プレイ動画 神幹事クッパ,"クッパ,サラダバー,パーティー,fb,幹事,きっく,ざわざわ,パーティ,先生,ぼっち,合コン王,ゲーム,空気,あい,フブ,マス,素直,察し,wwfb,味方",sm18396080,sm21145040,sm26336520,0.7531808803301238,0.0722145804676753,0.1375515818431912,0.0370529573590096,sm21145040,sm12772660,sm20466740,sm18396080,sm21145040,sm26336520
416,sm6395940,【アイドルランク】ぷよm@s　part7【アップ】,game,IM@S架空戦記シリーズ アイドルマスター チンコウP ハルカメタル プヨM@S プロノカマセ 介党鱈P 初代プヨプヨ 千早ハ不憫,"千早,ちんこう,春香,真美,ちんこ,りっちゃん,はるるん,フラグ,美希,社長,亜美,うp,ぷよ,移籍,律子,伊織,ケッ,ひで,棒読み,ヤッタネ",sm11467790,sm4724910,sm9510630,0.7938102893890675,0.0542604501607717,0.0996784565916398,0.0522508038585209,sm13673650,sm7162700,sm8025400,sm4724910,sm11467790,sm15177710
417,sm4236176,東方VocalBGM −Fantasia of Love−【原曲:ネクロファンタジア 】,game,(゜Д゜)ホワァ!! JOYSOUND配信中 SOUNDHOLIC スキマツアー ネクロファンタジア ユカリント愉快ナスキマタチ 東方 東方ヴォーカル 歌詞コメント付キ,"ait,ing,ホワァ,ur,og,あなた,you,forth,ゆかりん,emy,in,ババア,yo,me,th,the,love,im,幼女,do",sm6194690,sm8491290,sm2286030,0.519435736677116,0.2981191222570533,0.1100313479623824,0.0724137931034482,sm30786580,sm22427900,sm36533084,sm6194690,sm8491290,sm11509720
418,sm13673650,【MHP3rd】世紀末的カオス4人衆が実況！～空の王者を狩猟せよ！編～,game,M.S.SPROJECT MHP3 P*SUKE ゲーム ブルーブラ モンスターハンター 古ニ伝ワリシ自己紹介 定規デ言ウト1MM以下 実況プレイ動画 散弾デハナァ! 首狩ラレ武者,"ぴーす,きっく,散弾,ぶひ,psuke,fb,移動,尻尾,レウス,らんま,お前,毒舌,武者,青春,定規,回復,自己紹介,ばす,地雷,ダメギ",sm14146540,sm14922560,sm16777840,0.7936230436230436,0.0538628038628038,0.1024808524808524,0.0500333000333,sm6395940,sm7162700,sm8025400,sm14922560,sm14146540,sm16777840
419,sm26865130,未亡人ほたるん,anime,※小学生デス アニメ クジラックス クレイジーサイコレズ ソレデモ妻ヲ愛シテル ノンノンビヨリ 一条蛍 人妻 未亡人 村川梨衣 激萌エノ刻,"クジラックス,人妻,ハイエース,違法,惣一郎,ほたるん,未亡人,がい,放射能,測定,ペチ,マリッジブルー,洗濯屋ケンちゃん,太郎丸,奥さん,エロい,フェチ,めぞん一刻,管理人さん,でっち",sm22242790,sm5818100,sm30273006,0.5273338940285954,0.1783010933557611,0.2068965517241379,0.0874684608915054,sm5733940,so19177690,sm27793790,sm22242790,sm5818100,so19177690
420,sm26396960,【協力実況】破滅的マインクラフト Part8【Minecraft】,game,MINECRAFT アウ塔 アナルアナライザー”キヨ” ゲーム マインクラフト 実況プレイ動画 教会ノ隣ノオ家ノ子 最終兵器俺達,"キヨ,ヒラ,フジ,ゾンビ,村人,協会,tnt,教会,三日月,コミ,ジョッキー,ポーション,徹子,きた,ヒジキ,ヒラミッド,破滅,神殿,ウォール,海底",sm27043710,sm26183540,sm29327840,0.6540891939809974,0.118288857571487,0.1397008683002227,0.0879210801472928,sm25801570,sm27043710,sm26571360,sm27043710,sm26183540,sm26571360
421,sm9809880,【初音ミク】死にたがり【オリジナル曲】,music_sound,DAM&AMP;JOY配信中 VOCALOID VOCALOID伝説入リ マイリス巡回推奨 ミクオリジナル曲 初音ミク 初音ミク名曲リンク 最後マデ聴クベキ 梨本ウイ 死ニタガリ,"梨本,死んでもいい,拒否,自殺,リスカ,ポガティブ,赤字,歌詞,joy,こと,自分,ミク,勇気,配信,勝手,友達,共感,ツンデレ,うつ病,最後",sm19870840,sm31700140,sm25872280,0.3343643940370323,0.2124414658246337,0.1438759290286549,0.3093182111096791,sm19150230,sm31700140,sm19870840,sm19870840,sm31700140,sm17961470
422,sm17629610,戦国時代にポケモン646匹をぶち込んでみた【実況】part3,game,クソダックノ教エ ゲステル ゲーム ソ連式 タダテル ポケモン 信長ノ野望 実況プレイ動画 山県サンドパン 裏切リノスヽメ 進研ゼミ,"ゼブライカ,外道,ドリュウズ,クソダック,ゲス,鉄砲,島津,悲劇,タブンネ,竹中,イカ,ゲンガー,バルジーナ,名声,くず,半兵衛,当たり前,その他,内政,技術",sm17844660,sm14834740,sm2732357,0.7447306791569087,0.0379976580796252,0.1254098360655737,0.0918618266978922,sm7427060,sm10086900,sm9297140,sm17844660,sm14834740,sm10086900
423,sm11970630,【GUMI】 ロゼッタ 【オリジナルPV】,music_sound,DAM&AMP;JOY配信中 GUMI GUMIオリジナル曲 GUMI名曲リンク HIE MONACA:FACTORY S10RW VOCALOID VOCALOID伝説入リ ロゼッタ(10日P),"gumi,pv,中毒,gj,初見,緊急事態,ぐみ,かっけ,バラード,好き,グミ,マイリス,ピアノ,いいね,jg,発生,worning,ロゼッタ,wktk,コピー",sm17064620,sm16203010,sm7882150,0.3254511512134412,0.3591578510682431,0.2694461729931549,0.0459448247251607,sm11264170,sm33086310,sm23171530,sm17064620,sm23171530,sm16203010
424,sm16098496,【fate/zero】 聖杯カーニバル！！ 【MAD】,anime,100万再生 FATE/ZERO アニメ オジャMADカーニバル!! オジャ魔女カーニバル!! コメント&LT;マイリスト,"雑種,おじさん,黄色,wwbgmww,ギルゲイツ,ギル,イリヤ,画質,ゴミ箱,ゲイツ,無休,遊園地,gj,笑顔,bgm,緊張感,平和,ども,エクスカリバー,bgmww",sm10306280,sm16024389,sm17067980,0.6516338620294286,0.0703229505064016,0.0940187273074718,0.1840244601566978,sm2212070,sm14937150,sm26848010,sm12294250,sm16024389,sm17673790
425,sm17426140,【実況】なまらマリオパーティ８だべさ【Part3】,game,キヨ ゲーム コメント非表示推奨 コースケ ヒラ フジ マリオパーティ8 圧倒的豪遊 実況プレイ動画 最終兵器俺達 焦ラシックパーク,"発狂,ヒラ,キヨ,フジ,こーすけ,ひy,豪遊,くしゃみ,ボロドー,rr,ステマ,コイン,腐女子,宣伝,カイジ,ハッピーターン,ピーチ,ラブホ,ホテル,ホモ",sm13985710,sm27043710,sm29327840,0.7827570438636603,0.0898026662914629,0.0796369903971297,0.047803299447747,sm13170620,sm8904189,sm8938000,sm13985710,sm27043710,sm16207490
426,sm19870840,【初音ミク】自傷無色【オリジナル曲/MV】,music_sound,DAM&AMP;JOY配信中 VOCALOID VOCALOID伝説入リ キキイルミクウタ ネコボーロ プロジェクトセカイ収録曲 ミクオリジナル曲 初音ミク 初音ミク名曲リンク 自傷無色,"自分,こと,コメ,友達,自殺,いじめ,無職,ぼーろ,綺麗事,相談,それ,幸せ,自称,共感,みんな,リスカ,ここ,人生,お前,世界",sm31700140,sm9809880,sm30964600,0.2281257214471818,0.233336631377593,0.1511823488671217,0.3873552983081033,sm9809880,sm31700140,sm19150230,sm31700140,sm9809880,sm19150230
427,sm26882240,【実況】俺の不整脈が出ないように心電図見ててくれ part6【OUTLAST】,game,OUTLAST ウンコチャン ゲーム ハモリ 実況プレイ動画,"うんこちゃん,心拍数,バッテリー,アパート,デブ,心臓,メトロノーム,キヨ,スウェイ,大谷,お前,大丈夫,カエル,捕食者,幽霊,実況,純一,ニタァ,回避,ジャンプ",sm26831760,sm26854230,sm20895800,0.6401712014674411,0.0769387547131356,0.1659023744013044,0.1169876694181188,sm22610180,sm29921300,sm21440120,sm26831760,sm26854230,sm20895800
428,sm20825700,比較的平和な桃太郎電鉄【４人実況】part4,game,P-P キヨ キングオブボンビー ゲーム ツワハス レトルト 実況プレイ動画 星ガ輝イテルカラ僕ダ 桃太郎電鉄 間違エロ!,"地元,キヨ,徳政令,時代,カード,レト,ボンビー,桃鉄,pp,レトルト,わさん,金沢,絶好調,銀河鉄道,新潟,きた,宮崎,周遊,空気,倉敷",sm20889720,sm25523500,sm22573210,0.661779797683624,0.0940477935786541,0.1694766163319161,0.0746957924058056,sm21333410,sm27155810,sm20895800,sm20889720,sm25139160,sm24752440
429,sm27561590,【まとめ】5話～6話 カラ松ver.【おそ松さん】,anime,†静寂ト孤独† アニメ オソ松クン オソ松サン オソ松サン殿堂入リ カラ松 カラ松ガールズノ聖地 カラ松事変 中村悠一 安定ノカラ松 梨ニ負ケタ肉,"カラ松,一松,チビ太,ハタ,おそ松,エロい,チョロ松,カラ,カラマツ,ハタハタ,スルー,静寂,ジョ,ここ,兄さん,十四松,好き,ケツ,石臼,孤独",sm28589350,sm27998129,sm27762357,0.4090595221654468,0.3221930672559038,0.159508355199558,0.1092390553790912,sm24326780,sm27762357,sm17619510,sm28589350,sm27762357,sm27998129
430,sm21564830,【実況】お邪魔女の家　Part5,game,キヨ キヨ(実況プレイヤー) ゲーム ベベッタ ミリオン予備軍 実況プレイ動画 最終兵器俺達 歌ッテミタ 魔女ノ家,"キヨ,べべ,山下,ヨキ,マツコ,本棚,イケボ,先輩,ヴィオラ,モナリザ,アメブロ,ヒー,コー,武蔵,サムネ,鬼ごっこ,メアリー,グラピ,ごはんですよ,タグ",sm11230780,sm21440120,sm26183540,0.6803698409539146,0.078202182134004,0.1800170083413248,0.0614109685707565,sm24142327,sm28306630,sm20895800,sm21440120,sm11230780,sm26183540
431,sm15878480,劇場版　無尽合体キサラギ　予告編,game,ARCADIA(アイドルマスター) アイドルマスター アイドルマスター(アニメ) アイマスデハヨクアルコト ロボットアニメ 一体アイドルッテナンナノヨ! 公式ガMAD 公式ガウソM@S 劇中劇 春閣下 無尽合体キサラギ,"合体,キサラギ,orz,閣下,グレンラガン,ゼノグラシア,arcadia,公式,rec,ロボ,ストラップ,アズサイズ,七英雄,アルカディア,スパロボ,インベル,アホ毛,吸収,参戦,これはひどい",sm16881350,sm246990,sm2588210,0.61895254185225,0.0787897404392566,0.2102595607433574,0.0919981569651359,sm23510280,sm27721038,sm29445580,sm2588210,sm4090650,sm16881350
432,sm20503130,【初音ミク】魔法少女幸福論【オリジナル曲】,music_sound,DAM&AMP;JOY配信中 TOI VOCALOID VOCALOID伝説入リ トリプルミリオン トーマ ミクオリジナル曲 リュウセー 初音ミク 初音ミク名曲リンク 魔法少女幸福論,"トーマ,りゅう,まどマギ,くま,魔法少女,魔女,toi,ミリオン,gj,クマ,好き,時時,ここ,カゲプロ,イヌカレー,シャフト,くまさん,プリキュア,ヒヨリ,魔法",sm19625630,sm19335770,sm14264720,0.2764682112068966,0.4108297413793103,0.2165274784482758,0.0961745689655172,sm24990461,sm10150980,sm31642420,sm19625630,sm19335770,sm29520630
433,sm29133780,【実況】Life Is Strangeや‼　part14,game,LIFE_IS_STRANGE ウンコチャン ゲーム 加藤純一 実況プレイ動画,"クロエ,マックス,モルヒネ,クレヨン,イーサン,アーロン,純一,サイコパス,チャック,衛門,医療従事者,すべ,gm,ジョイナス,スクエニ,シロエ,写真,ショーン,ヘビーレイン,イラマチオ",sm29142390,sm29185330,sm29921300,0.422399468261881,0.0952143569292123,0.2638750415420405,0.218511133266866,sm10889370,sm29142390,sm25291060,sm29142390,sm29185330,sm29284620
434,sm19553310,【ホーリー】ぷよm@s　part31【イービル】,game,IM@S架空戦記シリーズ アイドルマスター カウンター プヨM@S 介党鱈P 凝視ノ方法 初代プヨプヨ 壁ニ耳アリ 神回 究極連鎖法 貴様ッ!見テイルナッ!,"千早,凝視,カウンター,亜美,ぷよ,連鎖,あずさ,ぷよぷよ,半年,雪歩,小鳥,勝負,ローソン,美希,ダブ,心理戦,相手,最速,真美,人外魔境",sm11467790,sm6395940,sm4724910,0.4895522388059701,0.1350746268656716,0.2829850746268657,0.0923880597014925,sm28018250,sm30273018,sm29662049,sm11467790,sm9510630,sm8157950
435,sm29365377,レムも考えてみました,anime,18話 RE:Mカラ始メル異世界生活 RE:ゼロカラ始メル異世界生活 アニメ デモデモ モウ一人ノ英雄 リゼロ レム レム教聖地 鬼嫁,"レム,スバル,エミリア,天使,リゲル,rmt,結婚,怠惰,レムりん,おっぱい,スピカ,カララギ,デモ,スキ,ヒロイン,鬼嫁,ナツキレム,if,ラインハルト,ベッド",sm30308300,sm28698420,sm29681980,0.3138041733547351,0.3820224719101123,0.2094703049759229,0.0947030497592295,sm10150980,sm9874560,sm19216490,sm30308300,sm28698420,sm29681980
436,sm27587710,【昭和版】「エスパーニャンコ」元ネタ回  【おそ松くん】,anime,アニメ エスパーニャンコ オソ松クン オソ松サン デカパン トッティ ヌコヌコ動画 室伏チビ太 小宮山清 昭和版オソ松クン,"イヤミ,チビ太,トッティ,おそ松くん,ダヨーン,おそ松,パン,デカ,おそ松さん,全員,メタル,成長,トド松,ハタ,昭和,しっぽ,おでん,円札,一松,十四松",sm28754930,sm28185620,sm27998129,0.6408047672429051,0.1503923535311817,0.1507463567172104,0.0580565225087025,sm27033420,sm26571360,sm26183540,sm28185620,sm27998129,sm28754930
437,sm17619510,ラブソングを殺さないで / 初音ミク,music_sound,DAM&AMP;JOY配信中 VOCALOID VOCALOID伝説入リ スス泥棒 ピノキオP ピノキオピー ミクオリジナル曲 ラブソングヲ殺サナイデ 初音ミク 初音ミク名曲リンク,"ピノキオ,愛のカタチ,ラブソング,gj,ノハイ,弾幕,ししゃも,歌詞,れあ,ハイノハーイヽ,ピノ,好き,音頭,かずま,ハート,それ,いいね,wktk,ミク,アイマイナ",sm16814250,sm30964600,sm29520630,0.4306732470434863,0.3367166402830803,0.1522488127386162,0.080361299934817,sm20810930,sm28104000,sm24326780,sm16814250,sm25872280,sm30964600
438,sm20810930,【初音ミク】たすけてドラえもん【オリジナル曲】,music_sound,VOCALOID VOCALOID伝説入リ コレハ野比ル タスケテドラエモン ドラエモン ミクオリジナル曲 初音ミク 初音ミク名曲リンク 最後マデ聴クベキ 涙腺崩壊 黒田亜津,"ドラえもん,のび太,セワシ,ブニ,どらえもん,ドラ,感動,どら,あやとり,射撃,涙腺崩壊,ドラエモン,しずかちゃん,歌詞,tt,ネトゲ,ネタ,ここ,gj,ミリオン",sm19856000,sm19625630,sm29520630,0.4296075399455121,0.3428318975038656,0.1512407039246005,0.0763198586260216,sm17619510,sm28104000,sm4762038,sm17619510,sm19625630,sm19856000
439,sm16785026,【作業用BGM】Disney名曲集☆～日本語編～,music_sound,アラン・メンケン ディズニー ディズニークラシック ディズニー映画 ディズニー音楽集 ニコニコディズニーツアー ラプンツェル 作業妨害用BGM 作業用BGM 致死量ノ卵 音楽,"ガストン,きた,アラジン,山ちゃん,シンバ,好き,スカー,ラプンツェル,ライオンキング,ディズニー,アリエル,ベル,ユージーン,ムーラン,ジャスミン,ルミエール,杉田,作業,大好き,ジーニー",sm17779150,sm10521100,sm7564290,0.4319439321283659,0.2829214312061969,0.2233493175949834,0.0617853190704537,sm20900240,sm12742112,sm13609389,sm17779150,sm10521100,sm7564290
440,sm29662026,ポケモンジェネレーションズ　第1話「アドベンチャー」　【新作アニメ】,anime,POKÉMON_GENERATIONS アニポケ アニメ ゲーム ピカチュウ ポケットモンスター ポケットモンスターサン・ムーン ポケットモンスター赤・緑 ポケモン ポケモンジェネレーションズ 伝説ノポケモン,"ピカチュウ,レッド,ネプリーグ,アメリカ,トレーナー,ゲンガー,ウルガモス,トゲピー,サトシ,ピカ,伝説,英語,なつい,ポケモン,ジガルデ,ネズミ,演出,鳴き声,サキ,ダイノーズ",sm31978460,sm29662049,sm7289181,0.4671859039836568,0.2085035750766087,0.2548518896833504,0.069458631256384,sm10116060,sm20065790,sm311320,sm31978460,sm29662049,sm7289181
